id,title,original_language,overview,poster_path,genre_ids,popularity,release_date,vote_average,vote_count
656991,Wild Indian,en,"Decades after covering up his classmate’s murder, Michael has moved on from his reservation and fractured past. When a man who shares his violent secret seeks vengeance, Michael goes to great lengths to protect his new life with his wife and boss from the demons of his past.",/yhOpkNvgW1ZzmEpR4iqxKwKKShL.jpg,"[53, 80, 18]",10.593,2021-09-03,5.488,40
482462,Shinaab,en,"An Anishinaabe man is restless and isolated in the city of Minneapolis, haunted by an ominous sense that he doesn’t belong. Shinaab eerily portrays Indigenous people’s dislocation and alienation on their own land as sinister and enigmatic forces.",/wZlrCywP3hJwc4B8DKEt0eprJK3.jpg,[18],0.6,2017-01-19,0.0,0
527228,"Shinaab, Part II",en,A look at Ojibwe ideas surrounding the death process as a young man strives to honor his late father.,,[18],0.6,2019-01-29,0.0,0
586636,Apache 8,en,"This is the story of the courageous all-female Apache 8 firefighting unit which has protected their reservation and responded to wildfires around the nation for 30 years. This group, which recently became co-ed, earned the reputation of being fierce, loyal and dependable--and tougher than their male colleagues.  Despite facing gender stereotypes and the problems that come with life on the impoverished reservation, the women became known as some of the country's most elite firefighters. The film focuses on four women from different generations of Apache 8 crewmembers who speak tenderly and often humorously of hardship, loss, family, community and pride in being a firefighter.",/dXi8itqU0nedG8MoMcAZQ3MoYVP.jpg,[99],2.357,2011-11-04,5.5,2
965219,Lakota Nation vs. United States,en,"Poet Layli Long Soldier crafts a searing portrait of her Oyate’s connection to the Black Hills, through first contact and broken treaties to the promise of the Land Back movement, in this lyrical testament to resilience of a nation.",/3qv7Lb1QgNJFnQJzoLsty2R7qNj.jpg,"[99, 36]",0.667,2022-06-11,0.0,0
965219,Lakota Nation vs. United States,en,"Poet Layli Long Soldier crafts a searing portrait of her Oyate’s connection to the Black Hills, through first contact and broken treaties to the promise of the Land Back movement, in this lyrical testament to resilience of a nation.",/3qv7Lb1QgNJFnQJzoLsty2R7qNj.jpg,"[99, 36]",0.667,2022-06-11,0.0,0
20862,Smoke Signals,en,"Young Native American man Thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. His parents died in a fire in 1976, and Thomas was saved by Arnold. Arnold soon left his family, and Victor hasn't seen his father for 10 years. When Victor hears Arnold has died, Thomas offers him funding for the trip to get Arnold's remains.",/dZ6smtO2cEm3nxVhWscYfKS0mYX.jpg,"[18, 35]",10.142,1998-01-16,6.683,93
20862,Smoke Signals,en,"Young Native American man Thomas is a nerd in his reservation, wearing oversize glasses and telling everyone stories no-one wants to hear. His parents died in a fire in 1976, and Thomas was saved by Arnold. Arnold soon left his family, and Victor hasn't seen his father for 10 years. When Victor hears Arnold has died, Thomas offers him funding for the trip to get Arnold's remains.",/dZ6smtO2cEm3nxVhWscYfKS0mYX.jpg,"[18, 35]",10.142,1998-01-16,6.683,93
357434,Geronimo,en,"The story of the greatest Native American warrior who, together with the rest of his Apache tribesmen, defied American and Mexican Armies in 1867. Finally caught and sent to a reservation camp, he eluded a military force of 5000 for 18 months before finally surrendering to the government.",/gytUWL0MThgV4Paec9jlhrBqT6P.jpg,"[37, 10770]",2.136,1993-12-05,6.5,13
315955,Crazy Horse,en,The legendary Native American chieftain refuses to go with his people peacefully to the reservation and starts a rebellion.,/3MGq5stpFuYwk30lJY4iq2afrSp.jpg,"[10752, 28, 18, 37]",1.842,1996-07-07,9.4,6
357434,Geronimo,en,"The story of the greatest Native American warrior who, together with the rest of his Apache tribesmen, defied American and Mexican Armies in 1867. Finally caught and sent to a reservation camp, he eluded a military force of 5000 for 18 months before finally surrendering to the government.",/gytUWL0MThgV4Paec9jlhrBqT6P.jpg,"[37, 10770]",2.136,1993-12-05,6.5,13
315955,Crazy Horse,en,The legendary Native American chieftain refuses to go with his people peacefully to the reservation and starts a rebellion.,/3MGq5stpFuYwk30lJY4iq2afrSp.jpg,"[10752, 28, 18, 37]",1.842,1996-07-07,9.4,6
53121,Barking Water,en,"Frankie is dying. Irene hasn't forgiven him. And they are racing against time to find their way home. Frankie needs help and Irene is the one he turns to. He must go home one last time. And, like so many times before, Irene is extending herself beyond her common sense. The two set out on a journey that becomes more than getting home; confronting the past, love, understanding, and self discovery. Barking Water is a tale of great love that looks at what brings us all together. It's a tale of home...and what it takes to get there.",/7V09GExBU5eXa7BvnisaLTi1GYh.jpg,[18],1.741,2009-01-17,6.1,10
126658,Four Sheets to the Wind,en,"After his father's untimely suicide, Cufe leaves his home in a Native American reservation in search of a more fulfilling life.",/pDT0TKCOsjhZscEPABRpiipZTL7.jpg,"[10749, 18]",1.591,2007-01-22,5.125,8
53121,Barking Water,en,"Frankie is dying. Irene hasn't forgiven him. And they are racing against time to find their way home. Frankie needs help and Irene is the one he turns to. He must go home one last time. And, like so many times before, Irene is extending herself beyond her common sense. The two set out on a journey that becomes more than getting home; confronting the past, love, understanding, and self discovery. Barking Water is a tale of great love that looks at what brings us all together. It's a tale of home...and what it takes to get there.",/7V09GExBU5eXa7BvnisaLTi1GYh.jpg,[18],1.741,2009-01-17,6.1,10
126658,Four Sheets to the Wind,en,"After his father's untimely suicide, Cufe leaves his home in a Native American reservation in search of a more fulfilling life.",/pDT0TKCOsjhZscEPABRpiipZTL7.jpg,"[10749, 18]",1.591,2007-01-22,5.125,8
395227,Jáaji Approx.,en,"Against landscapes that the artist and his father traversed, audio of the father in the Ho-Chunk language is transcribed using the International Phonetic Alphabet, which tapers off, narrowing the distance between recorder and recordings, new and traditional, memory and song.",/glPrlU78HpioA1IrxDkV2S4bNp5.jpg,[99],0.6,2015-01-22,6.0,8
473187,Dislocation Blues,en,"Filmed during the 2016 Standing Rock protests in South Dakota, Sky Hopinka's Dislocation Blues offers a portrait of the movement and its water protectors, refuting grand narratives and myth-making in favour of individual testimonials.",/xLtuw7s6i1shcFQ68Ha2TmENpn5.jpg,[99],0.6,2017-09-08,5.8,6
523675,Fainting Spells,en,"Told through recollections of youth, learning, lore, and departure, this is an imagined myth for the Xąwįska, or the Indian Pipe Plant - used by the Ho-Chunk to revive those who have fainted.",/pR3lMfC4S1rEGCJ1k85JVapKuEN.jpg,[],0.6,2018-05-10,6.0,3
395227,Jáaji Approx.,en,"Against landscapes that the artist and his father traversed, audio of the father in the Ho-Chunk language is transcribed using the International Phonetic Alphabet, which tapers off, narrowing the distance between recorder and recordings, new and traditional, memory and song.",/glPrlU78HpioA1IrxDkV2S4bNp5.jpg,[99],0.6,2015-01-22,6.0,8
473187,Dislocation Blues,en,"Filmed during the 2016 Standing Rock protests in South Dakota, Sky Hopinka's Dislocation Blues offers a portrait of the movement and its water protectors, refuting grand narratives and myth-making in favour of individual testimonials.",/xLtuw7s6i1shcFQ68Ha2TmENpn5.jpg,[99],0.6,2017-09-08,5.8,6
523675,Fainting Spells,en,"Told through recollections of youth, learning, lore, and departure, this is an imagined myth for the Xąwįska, or the Indian Pipe Plant - used by the Ho-Chunk to revive those who have fainted.",/pR3lMfC4S1rEGCJ1k85JVapKuEN.jpg,[],0.6,2018-05-10,6.0,3
1207095,For the Rights of All: Ending Jim Crow in Alaska,en,"In 1867, when the United States purchased the Alaska territory, the promise of the Constitution and the Bill of Rights didn't apply to Alaska Natives. Their struggle to win justice is one of the great, untold chapters of the American civil rights movement, culminating at the violent peak of World War II with the passage of one of the nation's first equal rights laws.",,[99],0.6,2009-11-01,0.0,0
140847,Miss Navajo,en,The role of women and tradition in Dine (Navajo) culture is explored through a young girl's quest for the Miss Navajo Nation crown.,/jlnvX4Jbc7xtLYGRsFa8ffFaC2o.jpg,[99],1.189,2012-11-13,10.0,1
844026,Frybread Face and Me,en,Two adolescent Navajo cousins from different worlds bond during a summer herding sheep on their grandmother's ranch in Arizona while learning more about their family's past and themselves.,/fp0tp7gblkTI3t7rKYvTOtS1uIx.jpg,[18],4.712,2023-11-24,6.125,8
526173,Moroni for President,en,"Moroni Benally is running for the presidency of the Navajo Nation, the largest Native American nation in the U.S. Young, gay, Mormon, and highly educated, he sets out to confront the political establishment in a homecoming that challenges what he both imagined home, and himself, to be.",/yYNST1E6vGth8m2B5GEZlMl6Amy.jpg,[99],2.92,2018-06-20,0.0,0
452701,Imagining Indians,en,"With an all Indian crew, Victor Masayesva visited tribal communities in Arizona, Montana, New Mexico, South Dakota, Washington and the Amazon to produce this film.",,[99],0.6,1992-01-01,0.0,0
694643,"Itam Hakim, Hopiit",en,"Itam Hakim Hopiit, which translates as ""we / someone, the Hopi,"" is a poetic visualization of Hopi philosophy. Made at the time of the Hopi Tricentennial - marking 300 years since the 1680 Pueblo Revolt against Spanish colonial rule – the film presents a view of Hopi culture and history. Speaking in Hopi, a community elder shares personal recollections and cultural history, recounting stories of the Hopi emergence, perseverance, and the Bow Clan migration stories of his father. Through use of the film medium, Masayesva challenges viewers to understand the Hopi conception of time as cyclic, in which the world starts, ends, and starts again.",/e03gsUofla7NpuXLaiNgZeBNGLp.jpg,[99],0.6,1984-01-01,0.0,0
858010,Ritual Clowns,en,"Masayesva (Hopi) deftly alters anthropological footage using montage, oral tradition, and early video animations to depict Hopi symbols and ritual clowns. Shifting between found footage, depictions of land, and school children in costume, Ritual Clowns narrates the educational, cleansing role of Hopi clowns and humor seen in Southwest Pueblo plaza traditions across generations.",/x198mDBdr7uAHhpE9ADjuvbDLML.jpg,[],0.6,2019-10-24,0.0,0
598246,Blood Quantum,en,A documentary exploring the controversial use of blood quantum in determining Native American identity.,,[99],0.6,2016-01-30,0.0,0
1220735,Skum Quixote,en,A sick and twisted take on an old classic,,[27],0.6,,0.0,0
449748,"Awake, a Dream from Standing Rock",en,"The Water Protectors at Standing Rock captured world attention through their peaceful resistance. While many may know the details, this film captures the story of Native-led defiance that forever changed the fight for clean water, our environment and the future of our planet.",/luKVRFkjnIQURDzA1NWZUeoysbw.jpg,[99],1.4,2017-04-22,6.556,9
594095,In the Heart of Big Mountain,en,"This program was nominated for an ACE award and aired on The Learning Channel and on PBS as part of the Spirit of Place Series. This timeless production captures an intimate portrait of the traumatic consequences of relocation on one Navajo family. Through Katherine Smith’s eyes and words, as a Navajo matriach, the viewer feels the connection to the land on one of the most remote and traditional places in Indian Country – Big Mountain, Arizona.Broadcast on PBS in ’80.",,[],0.6,1988-01-01,0.0,0
53121,Barking Water,en,"Frankie is dying. Irene hasn't forgiven him. And they are racing against time to find their way home. Frankie needs help and Irene is the one he turns to. He must go home one last time. And, like so many times before, Irene is extending herself beyond her common sense. The two set out on a journey that becomes more than getting home; confronting the past, love, understanding, and self discovery. Barking Water is a tale of great love that looks at what brings us all together. It's a tale of home...and what it takes to get there.",/7V09GExBU5eXa7BvnisaLTi1GYh.jpg,[18],1.741,2009-01-17,6.1,10
51036,MadHouse,en,"The luxurious villa of Mark and Jessie Bannister, a yuppie couple, is overrun by loads of uninvited guests who turn the house up side down.",/rBTJ78LqL6ReH2StV4Te6AEEogd.jpg,[35],10.555,1990-02-16,5.333,72
56412,Skinwalkers,en,"Faced with the murder of three medicine men, Navajo police must find the culprit. That the murders appear to be the work of a Skinwalker, or bad medicine man, complicate and illuminate the detective's work.",/r1yKwzFnq8mc5KNn9p6OgayFqKI.jpg,"[18, 53, 80, 9648, 10770]",4.88,2002-11-02,6.6,11
736000,Without a Whisper - Konnón:kwe,en,"""Without a Whisper"" is the untold story of how Indigenous women influenced the early suffragists in their fight for freedom and equality. Mohawk Clan Mother Louise Herne and Professor Sally Roesch Wagner shake the foundation of the established history of the women’s rights movement in the United States. They join forces on a journey to shed light on the hidden history of the influence of Haudenosaunee Women on the women’s rights movement, possibly changing this historical narrative forever.",/7cC7hVpyTS3b8sEiFhV1n3o3g3q.jpg,[99],0.6,2020-11-02,0.0,0
692944,The Boxers of Brule,en,"Devastated by her best friend's suicide, a young Lakota woman creates a girls' boxing team with urgent hope that sport, sisterhood and tradition will guide youth toward a safer path.",/quRtm7i6VItvNoZOfq2DrO56r0D.jpg,[99],0.6,2019-04-01,0.0,0
704015,Standing Above the Clouds,en,Standing Above the Clouds follows Native Hawaiian mother-daughter activists as they stand to protect their sacred mountain Mauna Kea from the building of the world’s largest telescope.,/lJVOnjm8yAPxsrjf7OEPcMmZSxG.jpg,[99],0.6,2019-11-09,0.0,0
